SearchQuery,URL,Score,Position,Title,Description,CreatedAt
спецоперация по защите Донбасса,https://tj.sputniknews.ru/20220303/russia-ukraine-specoperaciya-zadachi-1046495477.html,29,29,Путин: Россия успешно решает задачи в ходе ...,преди 6 часа —,1646349156
спецоперация по защите Донбасса,https://dnronline.su/specoperaciya-yavlyaetsya-edinstvennym-sposobom-prekratit-genocid-v-otnoshenii-zhitelej-donbassa-darya-morozova/,30,30,Спецоперация - единственный способом прекратить ...,преди 8 дни —,1646349156
спецоперация по защите Донбасса,https://udmurt.media/rubrics/obshchestvo/396065-top-10-sobytiy-fevralya-punkty-vremennogo-razmeshcheniya-dlya-zhiteley-dnr-i-lnr-i-olimpiyskie-medal/,31,31,ТОП-10 событий февраля: спецоперация по защите ...,преди 4 дни —,1646349156
спецоперация по защите Донбасса,https://www.e1.ru/text/theme/25415/,32,32,"Военная операция на Украине , страница 1 | e1.ru",преди 5 часа —,1646349156
спецоперация по защите Донбасса,https://riakalm.ru/index.php/news2/31951-zhiteli-kalmykii-podderzhivayut-dejstviya-armii-rossii-v-khode-spetsoperatsii-po-zashchite-donbassa,33,33,Жители Калмыкии поддерживают действия армии России ...,преди 3 дни —,1646349156
спецоперация по защите Донбасса,https://er.ru/activity/news/dmitrij-medvedev-bezopasnost-donbassa-i-rossii-dolzhna-byt-nadezhno-garantirovana,34,34,Дмитрий Медведев: Безопасность Донбасса и России ...,преди 8 дни —,1646349156
спецоперация по защите Донбасса,https://vmeste-rf.tv/news/?tag=%D0%A1%D0%BF%D0%B5%D1%86%D0%BE%D0%BF%D0%B5%D1%80%D0%B0%D1%86%D0%B8%D1%8F,35,35,Новости - Вместе-РФ,Россия начала специальную военную операцию по защите Донбасса. Об этом Владимир Путин заявил в видеообращении. Россия · ДНР · ЛНР · Спецоперация.,1646349156
спецоперация по защите Донбасса,https://lentv24.ru/avm-z-na-avtobusax.htm,36,36,Перевозчики Ленобласти поддержали российских ...,преди 12 часа —,1646349156
спецоперация по защите Донбасса,https://www.panram.ru/tags/%D1%81%D0%BF%D0%B5%D1%86%D0%BE%D0%BF%D0%B5%D1%80%D0%B0%D1%86%D0%B8%D1%8F%20%D0%BF%D0%BE%20%D0%B7%D0%B0%D1%89%D0%B8%D1%82%D0%B5%20%D0%94%D0%BE%D0%BD%D0%B1%D0%B0%D1%81%D1%81%D0%B0,37,37,Новости по метке «спецоперация по защите Донбасса,"Все новости с меткой спецоперация по защите Донбасса за сегодня и 2016 год. Все самое интересное: последние свежие события, лента новостей за последний час ...",1646349156
спецоперация по защите Донбасса,https://otr-online.ru/news/voennaya-specoperaciya-v-donbasse-800-msk-193531.html,38,38,Военная спецоперация в Донбассе. 8:00 МСК | Новости | ОТР,преди 4 дни —,1646349156
спецоперация по защите Донбасса,http://www.zspk.gov.ru/press-service/press-relizy/587333/,39,39,"Спецоперация направлена не против граждан Украины, а ...",преди 3 дни —,1646349156
спецоперация по защите Донбасса,https://newizv.ru/article/general/25-02-2022/voyna-bez-poter-pochemu-my-nikogda-ne-uznaem-o-pogibshih-i-ranenyh-v-ukraine,40,40,Спецоперация без потерь: почему мы никогда не узнаем о ...,преди 7 дни —,1646349156
спецоперация по защите Донбасса,https://radiokp.ru/voyna/vyvoditsya-iz-stroya-voennaya-infrastruktura-chto-izvestno-o-specoperacii-putina-po-zaschite_nid569379_au37721au,41,41,что известно о спецоперации Путина по защите Донбасса,преди 8 дни —,1646349156
спецоперация по защите Донбасса,https://smotrim.ru/video/2388453,42,42,"Новости на ""России 24"". Спецоперация по защите Донбасса",Спецоперация по защите Донбасса: мнения в мире разделились ... относится к проводимой Россией военной операции по защите Донбасса.,1646349156
спецоперация по защите Донбасса,https://books.google.bg/books?id=pNOyCQAAQBAJ&pg=PA6&lpg=PA6&dq=%D1%81%D0%BF%D0%B5%D1%86%D0%BE%D0%BF%D0%B5%D1%80%D0%B0%D1%86%D0%B8%D1%8F+%D0%BF%D0%BE+%D0%B7%D0%B0%D1%89%D0%B8%D1%82%D0%B5+%D0%94%D0%BE%D0%BD%D0%B1%D0%B0%D1%81%D1%81%D0%B0&source=bl&ots=yCXUobrRMD&sig=ACfU3U03sCFBlkXjN-sC42MyrF7oE_Hc_Q&hl=bg&sa=X&ved=2ahUKEwj2j-bEiKv2AhUUzYsKHd6HC4MQ6AF6BQiJAhAD,43,43,КоммерсантЪ 112-2014 - Страница 6 - Резултати от Google Книги,,1646349156
спецоперация по защите Донбасса,https://www.dw.com/ru/jeto-spektakl-putina-rossijane-ob-jevakuacii-iz-donbassa/a-60863807,44,44,Как россияне реагируют на эвакуацию из Донбасса - DW,21.02.2022 г. —,1646349156
спецоперация по защите Донбасса,https://riafan.ru/1613915-podavlenie-pvo-i-otsutstvie-soprotivleniya-kak-prokhodit-specoperaciya-po-zashite-donbassa,45,45,как проходит спецоперация по защите Донбасса,преди 8 дни —,1646349156
спецоперация по защите Донбасса,https://www.om1.ru/news/politic/260135-voennye_mashiny_i_vzryvy__posle_objavlenija_putinym_specoperacii_v_donbasse_nachalis_obstrely__live/,46,46,Военные машины и взрывы. После объявления Путиным ...,преди 8 дни —,1646349156
спецоперация по защите Донбасса,https://nikatv.ru/news/obshestvo/aleksandr-pogudin-prinudit-kiev-k-miru-obuzdat-nacionalistov--drugogo-puti-k-spaseniyu-donbassa-net,47,47,"Александр Погудин: Принудить Киев к миру, обуздать ...",преди 3 дни —,1646349156
спецоперация по защите Донбасса,https://atas.info/news/society/24-02-2022/chto-tvoritsya-na-ukraine-posle-nachala-voennoy-spetsoperatsii-24-fevralya-2022,48,48,Что творится на Украине после начала военной ... - Atas.info,преди 8 дни —,1646349156
спецоперация по защите Донбасса,https://www.pnp.ru/politics/vodolackiy-rossiya-spasaet-naselenie-donbassa-ot-nacistov.html,49,49,Россия спасает население Донбасса от нацистов,преди 8 дни —,1646349156
спецоперация по защите Донбасса,https://radiopriboy.ru/2022/02/24/specoperaciya-po-zashhite-donbassa/,50,50,Спецоперация по защите Донбасса,"Спецоперация по защите Донбасса. 24 февраля 2022 9:23. Президент России Владимир Путин объявил, что принял решение о проведении специальной военной операции ...",1646349156
спецоперация по защите Донбасса,http://volgograd-news.net/politics/2022/02/24/235192.html,51,51,Сколько будет длиться спецоперация по защите Донбасса ...,преди 7 дни —,1646349156
спецоперация по защите Донбасса,https://www.ural56.ru/news/675383/,52,52,Глава Дагестана выразил соболезнования по поводу ...,преди 5 дни —,1646349156
спецоперация по защите Донбасса,https://360tv.ru/news/tekst/nedelja-v-fotogaleree-spetsoperatsija-rossii-na-ukraine-sanktsii-zapada-i-evakuatsija-zhitelej-ldnr-v-rossiju/,53,53,Главные события России и мира с 21 по 27 февраля,преди 4 дни —,1646349156
спецоперация по защите Донбасса,https://www.9111.ru/questions/7777777771752023/,54,54,Спецоперация по защите Донбасса проводится для ...,преди 6 дни —,1646349156
спецоперация по защите Донбасса,https://news.mail.ru/story/politics/ukraine_conflict/,55,55,Военная операция на Украине - Новости Mail.ru,преди 4 часа —,1646349156
спецоперация по защите Донбасса,https://topspb.tv/news/2022/02/28/kazachij-okrug-peterburga-podderzhal-reshenie-prezidenta-o-nachale-specoperacii-po-zashite-donbassa/,56,56,Казачий округ Петербурга поддержал решение ...,преди 4 дни —,1646349156
спецоперация по защите Донбасса,https://kolyma.ru/index.php?newsid=104964,57,57,Сергей Гончаренко: Настало время дать отпор в ситуации ...,преди 7 дни —,1646349156
спецоперация по защите Донбасса,https://www.pravda.com.ua/rus/news/2022/02/27/7326325/,58,58,В России впервые признали свои потери в Украине,преди 5 дни —,1646349156
спецоперация по защите Донбасса,https://smi2.ru/article/119458836/story,59,59,Спецоперация по защите Донбасса: хронология второго дня,Цель российской операции - защита людей в Донбассе. Читать подробнее. Спецоперация по защите Донбасса: хронология второго дня. 2022-02-25. Рен ТВ.,1646349156
спецоперация по защите Донбасса,https://ksonline.ru/442120/aleksandr-karelin-o-spetsoperatsii-na-ukraine-tolko-ne-nado-isteriki/,60,60,Александр Карелин о спецоперации на Украине,преди 6 дни —,1646349156
спецоперация по защите Донбасса,http://www.kavraion.ru/cat9/item-15994.html,61,61,24 февраля началась спецоперация российской армии по ...,"24 февраля началась спецоперация российской армии по защите ДНР и ЛНР. 25, |, 02, |, 2022. Ее главная цель – обезопасить население Донбасса и обеспечить ...",1646349156
спецоперация по защите Донбасса,https://spbdnevnik.ru/news/2022-02-24/mariya-zaharova-zayavila-chto-spetsoperatsiya-ne-nachalo-voyny-a-ee-predotvraschenie,62,62,"Мария Захарова заявила, что спецоперация в Донбассе",преди 8 дни —,1646349156
спецоперация по защите Донбасса,https://www.kp.ru/daily/27368/4550799/,63,63,Специальная военная операция России по защите ...,преди 8 дни —,1646349156
спецоперация по защите Донбасса,https://www.katun24.ru/news/677760,64,64,Евгений Новиков поддержал проведение спецоперации по ...,"Евгений Новиков поддержал проведение спецоперации по защите Донбасса. «Военнослужащие Российской армии защищают наших граждан, наше будущее», ...",1646349156
спецоперация по защите Донбасса,https://yandex.ru/news/story/VCHernogorii_proshla_akciya_vpodderzhku_specoperacii_Rossii_pozashhite_Donbassa--4198adc9a4a7f384d678282123b06800?lang=ru&rubric=world&fan=1&stid=CHV-9OpFqAWPFIcU0kuq&t=1646134854&persistent_id=182471018&story=d10b6e6e-8ab9-5281-b554-b64ee8ffd5f3,65,65,В Черногории прошла акция в поддержку спецоперации ...,преди 6 дни —,1646349156
спецоперация по защите Донбасса,https://gazeta.a42.ru/lenta/news/131744-putin-specoperaciya-v-donbasse-vynuzdennaya-mera,66,66,Путин: спецоперация в Донбассе — вынужденная мера,преди 7 дни —,1646349156
спецоперация по защите Донбасса,https://muksun.fm/news/politics/26-02-2022/lnr-otbila-schastie-ukraina-otkazalas-ot-peregovorov-itogi-spetsoperatsii-26-fevralya,67,67,"ЛНР отбила Счастье, Украина отказалась от переговоров ...",преди 6 дни —,1646349156
спецоперация по защите Донбасса,https://informpskov.ru/news/381217.html,68,68,Спецоперация - Псковское агентство информации,преди 8 дни —,1646349156
спецоперация по защите Донбасса,https://yamal-media.ru/news/mid-rf-rossijskaja-spetsoperatsija-dolzhna-privlech-kievskij-rezhim-k-otvetstvennosti,69,69,российская спецоперация должна привлечь киевский ...,преди 6 дни —,1646349156
спецоперация по защите Донбасса,http://dagpravda.ru/politika/specoperaciya-ne-vojna-a-zash-ita-ljudej/,70,70,"Спецоперация не война, а защита людей… | Dagpravda.ru",преди 8 дни —,1646349156
спецоперация по защите Донбасса,https://74.ru/text/politics/2022/02/24/70465478/,71,71,Военная операция на Украине: хроника событий 24 февраля,преди 8 дни —,1646349156
спецоперация по защите Донбасса,https://www.instagram.com/p/CaZZrRaNlkP/,72,72,обезопасить население Донбасса и обеспечить мир на…,преди 7 дни —,1646349156
спецоперация по защите Донбасса,https://astv.ru/news/politics/2022-02-24-nachalos-putin-ob-yavil-o-nachale-voennoj-operacii-po-zashite-donbassa,73,73,Началось: Путин объявил о начале военной операции по ...,преди 8 дни —,1646349156
спецоперация по защите Донбасса,https://fedpress.ru/story/2944140,74,74,Спецоперация в Донбассе | Москва | ФедералПресс,17.02.2022 г. —,1646349156
спецоперация по защите Донбасса,http://derbend.ru/2022/02/24/speczoperacziya-ne-vojna-a-zashhita-lyudej/,75,75,"Спецоперация не война, а защита людей… | Дербент",преди 8 дни —,1646349156
спецоперация по защите Донбасса,https://ne-np.facebook.com/1sevtv/posts/3012664879044285/,76,76,Спецоперация по защите народных... - Первый Севастопольский ...,Спецоперация по защите народных республик Донбасса нацелена на предотвращение глобальной войны. Об этом заявила официальный представитель Министерства...,1646349156
спецоперация по защите Донбасса,https://og47.ru/2022/02/24/Mariya-Zakharova-nazvala-spetcoperatciyu-po-zaschite-Donbassa-popytkoi-predotvratit-globalnuyu-voinu-27070,77,77,Мария Захарова назвала спецоперацию по защите ...,преди 8 дни —,1646349156
спецоперация по защите Донбасса,https://azovnew.ru/polit_news/21634-putin-nachalas-specoperacija-po-zaschite-donbassa.html,78,78,Путин: началась спецоперация по защите Донбасса,преди 8 дни —,1646349156
спецоперация по защите Донбасса,https://sputnik-ossetia.ru/20220224/chernyshov-o-spetsoperatsii-rossii-po-zaschite-donbassa-i-krakhe-marionetochnogo-rezhima-v-kieve-15652185.html,79,79,Чернышов о спецоперации России по защите Донбасса и ...,преди 8 дни —,1646349156
спецоперация по защите Донбасса,https://www.belta.by/world/view/mid-rf-spetsoperatsija-rossii-v-ukraine-ne-nachalo-vojny-a-predotvraschenie-vojny-globalnoj-486759-2022/,80,80,МИД РФ: спецоперация России в Украине не начало войны ...,преди 8 дни —,1646349156
спецоперация по защите Донбасса,https://imag.one/news/specoperaciya-po-zashchite-donbassa-4/12099161,81,81,Спецоперация по защите Донбасса: репортаж из горячих ...,Спецоперация по защите Донбасса: репортаж из горячих участков. 28.02.2022 - 02:53. Сейчас читают: 728.,1646349156
спецоперация по защите Донбасса,https://radiomayak.ru/shows/show/id/59127/date/10-01-2016/%7B%7Baudio.url%7D%7D,82,82,Страна Метро / Шоу / Радио Маяк,Спецоперация по защите Донбасса. скоро в эфире. 07:00 · Стиллавин Today. Страна Метро. Игорь Ружейников. ведущий. Влад Анциферов. ведущий.,1646349156
спецоперация по защите Донбасса,https://newsua.ru/news/75702-kogda-ozhidat-okonchanie-spetsoperatsii-po-mneniyu-ekspertov,83,83,Когда ожидать окончание спецоперации по мнению ...,преди 6 дни —,1646349156
спецоперация по защите Донбасса,https://www.kommersant.ru/doc/1003653,84,84,В Дагестане завершена спецоперация - Новости ... - Коммерсант,"Три тела предполагаемых боевиков обнаружены на месте спецоперации в д. 11а на ул. Энгельса в Махачкале, сообщил 14 января РИА «Новости» источник в МВД ...",1646349156
спецоперация по защите Донбасса,https://www.rus.rusemb.org.uk/fnapr/4073,85,85,О телефонном разговоре Министра иностранных дел России С ...,"Ее цель – защита людей, которые на протяжении восьми лет подвергались издевательствам и ... Проводится спецоперация, в ходе которой высокоточными средствами ...",1646349156
спецоперация по защите Донбасса,https://rutube.ru/video/99f9e26d1cf65cdf23cc30dfb8443db3/,86,86,Армен Гаспарян о последних сводках: как идет ... - Rutube,преди 7 дни —,1646349156
спецоперация по защите Донбасса,https://kzfaq.info/get/armen-gaspar-n-o-poslednih-svodkah-kak-idet-rossijska-specoperaci-po-za-ite-donbassa/Z9h3qrKAtsW0coE.html,87,87,Армен Гаспарян о последних сводках: как идет ... - KZfaq,"Армен Гаспарян о последних сводках: как идет российская спецоперация по защите Донбасса? Рет қаралды 11,127. 17 Rare Churches Underground That Still Exist.",1646349156
спецоперация по защите Донбасса,https://kzpost.info/ex/aNN62bGHtJaCdLM/armen-gaspar-n-o-poslednih-svodkah-kak-idet-rossijska-specoperaci-po-za-ite-donbassa,88,88,Армен Гаспарян о последних сводках: как идет ... - KZpost,... о последних сводках: как идет российская спецоперация по защите Донбасса? ... Никаких переговоров с убийцами мирных жителей Донбасса. Теперь до конца!,1646349156
спецоперация по защите Донбасса,https://kzsection.info/green/specoperaci-po-za-ite-respublik-donbassa-to-d-t-zelenskogo-postskriptum-s-alekseem-pu-kovym/nn-rkoWdpaqhZ40.html,89,89,Спецоперация по защите республик Донбасса. Что ждёт ...,,1646349156
