SearchQuery,URL,Score,Position,Title,Description,CreatedAt
военные действия со стороны киевского режима,https://tvzvezda.ru/news/20222281544-hIEbo.html,23,23,МО РФ: Россия не начинала военные действия на Украине ...,il y a 4 jours —,1646355073
военные действия со стороны киевского режима,https://www.mk.ru/politics/2022/03/03/ukraina-i-rossiya-onlayntranslyaciya-sobytiy-3-fevralya.html,24,24,Украина и Россия: онлайн-трансляция событий 3 марта - МК,il y a 12 heures —,1646355073
военные действия со стороны киевского режима,https://tayga.info/176291,25,25,Война в Украине. День пятый - Тайга.инфо,il y a 4 jours —,1646355073
военные действия со стороны киевского режима,https://rg.ru/2022/02/28/predstaviteli-rossii-i-ukrainy-dogovorilis-prodolzhit-peregovornyj-process.html,26,26,Представители России и Украины договорились ...,il y a 3 jours —,1646355073
военные действия со стороны киевского режима,https://www.rus.rusemb.org.uk/fnapr/6113,27,27,28.02.2022 - Посольства России в Великобритании,il y a 3 jours —,1646355073
военные действия со стороны киевского режима,https://www.severreal.org/a/deyateli-kultury-o-spetsoperatsii-putina/31724778.html,28,28,"""Бомбежкам нет оправдания!"" Деятели культуры о ...",il y a 5 jours —,1646355073
военные действия со стороны киевского режима,https://www.9111.ru/questions/7777777771758330/,29,29,"""Военные действия со стороны режима в Киеве и ...",il y a 3 jours —,1646355073
военные действия со стороны киевского режима,https://www.delfi.lt/ru/abroad/global/vojna-v-ukraine-rossijskim-vojskam-byl-otdan-prikaz-o-razvitii-nastupleniya-na-vseh-napravleniyah.d?id=89563703,30,30,"Война в Украине: российским войскам был отдан приказ ""о ...",il y a 6 jours —,1646355073
военные действия со стороны киевского режима,https://www.pravda.com.ua/rus/news/2022/02/24/7325222/,31,31,Вторжение России в Украину: Путин пошел войной,il y a 8 jours —,1646355073
военные действия со стороны киевского режима,https://www.vesti.ru/article/2681836,32,32,Лавров: Запад встал на сторону Киева в разрушении ...,il y a 7 jours —,1646355073
военные действия со стороны киевского режима,https://www.tatar-inform.ru/news/cel-zashhita-lyudei-kotorye-podvergayutsya-genocidu-so-storony-kievskogo-rezima-5856071,33,33,"Путин: «Цель – защита людей, которые подвергаются ...",il y a 8 jours —,1646355073
военные действия со стороны киевского режима,https://www.caravan.kz/news/vosmojj-den-voennykh-dejjstvijj-rossii-v-ukraine-pryamaya-translyaciya-819746/,34,34,Восьмой день военных действий России в Украине - Караван,"Путин заявил Макрону, что задачи специальной военной операции России на Украине ... «Военные действия со стороны режима в Киеве и планомерное уничтожение ...",1646355073
военные действия со стороны киевского режима,https://www.1tv.ru/news/2022-02-28/422173-pyatyy_den_spetsialnoy_operatsii_kotoruyu_rossiyskie_voennye_provodyat_na_ukraine,35,35,"Пятый день специальной операции, которую российские ...",il y a 3 jours —,1646355073
военные действия со стороны киевского режима,https://www.svoboda.org/a/obostrenie-v-donbasse-obstrel-nachalsya-ne-mogu-govoritj/31710254.html,36,36,"""Обстрел начался, не могу больше говорить"". Обострение ...",18 févr. 2022 —,1646355073
военные действия со стороны киевского режима,https://iz.ru/1295943/2022-02-24/putin-prinial-resheni6e-o-spetcialnoi-voennoi-operatcii-v-donbasse,37,37,Путин принял решение о специальной военной операции в ...,il y a 8 jours —,1646355073
военные действия со стороны киевского режима,https://www.bfm.ru/news/493681,38,38,«Откручивать назад уже поздно». Георгий Бовт о ...,il y a 8 jours —,1646355073
военные действия со стороны киевского режима,https://www.dp.ru/a/2022/02/24/Putin_objavil_o_voennoj_s,39,39,Путин объявил о военной спецоперации на Донбассе,il y a 8 jours —,1646355073
военные действия со стороны киевского режима,https://www.m24.ru/news/politika/28022022/435560,40,40,"Россия не начинала военные действия, она их завершает",il y a 3 jours —,1646355073
военные действия со стороны киевского режима,https://snob.ru/news/voennye-dejstviya-na-ukraine-chto-izvestno-k-2000/,41,41,Военные действия на Украине. Что известно к 20:00 - Сноб,il y a 8 jours —,1646355073
военные действия со стороны киевского режима,https://zona.media/article/2022/02/28/propaganda-lessons,42,42,«Наши действия — это самозащита». Как ... - Медиазона,il y a 4 jours —,1646355073
военные действия со стороны киевского режима,https://yamal-media.ru/narrative/putin-objavil-o-nachale-voennoj-spetsoperatsii-v-donbasse,43,43,Путин объявил о начале военной спецоперации в Донбассе,23 févr. 2022 —,1646355073
военные действия со стороны киевского режима,https://russian.rt.com/ussr/article/944838-lavrov-donbass-ukraina-bezopasnost,44,44,«Будет дан адекватный ответ»: Лавров прокомментировал ...,31 déc. 2021 —,1646355073
военные действия со стороны киевского режима,https://twitter.com/ntvru/status/1498281640719749120/video/1,45,45,"НТВ on Twitter: ""«Военные действия со стороны режима в ...",il y a 3 jours —,1646355073
военные действия со стороны киевского режима,https://dif.org.ua/article/yak-strana-i-nash-zakhishchali-kreml-vid-ukrainskoi-agresii,46,46,Як «Страна» і «Наш» захищали Кремль від української ...,"Росту военной опасности в Европейском регионе способствуют действия США и НАТО, ... стал основной базой сегодняшней государственности киевского режима, ...",1646355073
военные действия со стороны киевского режима,https://www.golosameriki.com/a/war-chronicle/6459211.html,47,47,Вторые сутки боевых действий в Украине: хроника пятницы,il y a 6 jours —,1646355073
военные действия со стороны киевского режима,https://www.kp.ru/daily/27368/4550511/,48,48,Что происходит на Украине: ответы на 10 главных вопросов,,1646355073
военные действия со стороны киевского режима,https://ura.news/articles/1036284030,49,49,Зачем Путин начал военную операцию против Украины,il y a 8 jours —,1646355073
военные действия со стороны киевского режима,https://www.tinkoff.ru/invest/news/764875/,50,50,"РФ вторглась в Украину, Запад ответил на ""войну Путина ...",23 févr. 2022 —,1646355073
военные действия со стороны киевского режима,https://news.ru/world/minoborony-rf-v-specoperacii-na-ukraine-uchastvuyut-tolko-kontraktniki/,51,51,в спецоперации на Украине участвуют только контрактники,il y a 3 jours —,1646355073
военные действия со стороны киевского режима,https://expertsouth.ru/news/minoborony-rf-zayavilo-ob-unichtozhenii-voennoy-infrastruktury-aviabaz-na-ukraine/,52,52,Минобороны РФ заявило об уничтожении военной ...,il y a 8 jours —,1646355073
военные действия со стороны киевского режима,https://24.kg/obschestvo/224948_situatsiya_vokrug_ukrainyi_chto_proishodit_24fevralya_2022_goda/,53,53,Ситуация вокруг Украины. Что происходит 24 февраля ...,il y a 8 jours —,1646355073
военные действия со стороны киевского режима,https://kyky.org/pain/tanki-edut-i-so-storony-belarusi-v-ukraine-nachalas-voyna-my-vedem-strim-glavnyh-sobytiy-za-chas,54,54,Война. День первый - KYKY.ORG,il y a 7 jours —,1646355073
военные действия со стороны киевского режима,https://www.radiosvoboda.org/a/napadeniye-rossiya/31573652.html,55,55,"России нужен блицкриг, иначе ее ждёт крах – Бадрак о ...",23 nov. 2021 —,1646355073
военные действия со стороны киевского режима,https://gazetavechorka.ru/news/2022/02/24/voennye-deystviya-na-ukraine-glavnoe,56,56,Военные действия на Украине — главное,il y a 8 jours —,1646355073
военные действия со стороны киевского режима,https://actualcomment.ru/voennaya-spetsoperatsiya-rossii-v-donbasse-glavnoe-2202240903.html,57,57,Военная спецоперация России в Донбассе. Главное,il y a 8 jours —,1646355073
военные действия со стороны киевского режима,https://www.fontanka.ru/2022/02/12/70440992/,58,58,"Градус растет. Мир ждет войны, запасается фасолью и ...",12 févr. 2022 —,1646355073
военные действия со стороны киевского режима,https://aif.ru/incidents/minoborony_kiev_pytaetsya_vtyanut_mirnoe_naselenie_v_voennye_deystviya,59,59,Минобороны: Киев пытается втянуть мирное население в ...,il y a 5 jours —,1646355073
военные действия со стороны киевского режима,https://e-cis.info/news/566/98612/,60,60,Выступление Постоянного представителя Российской ...,il y a 8 jours —,1646355073
военные действия со стороны киевского режима,https://www.interfax-russia.ru/view/dlya-zashchity-donbassa,61,61,Для защиты Донбасса - Россия || Интерфакс Россия,il y a 8 jours —,1646355073
военные действия со стороны киевского режима,https://xn----7sbhwjb3brd.xn--p1ai/news/rossiya-mir-16/nado-bylo-polozhit-konec-beskonechnym-ugrozam-so-storony-kievskogo-rezhima-v-adres-rossii,62,62,Надо было положить конец бесконечным угрозам со ...,il y a 3 jours —,1646355073
военные действия со стороны киевского режима,https://tvrain.ru/teleshow/notes/v_ozhidanii_vtorzhenija_rossii_v_ukrainu_pochemu_vojna_vozmozhna_stsenarii_konflikta_sootnoshenie_sil_i_finansovaja_krepost_v_moskve-546100/,63,63,В ожидании вторжения России в Украину: почему война ...,25 janv. 2022 —,1646355073
военные действия со стороны киевского режима,https://gordonua.com/news/war/putin-objavil-o-nachale-spetsialnoj-voennoj-operatsii-v-ukraine-1596869.html,64,64,"Путин объявил о начале ""специальной военной операции""",il y a 8 jours —,1646355073
военные действия со стороны киевского режима,https://www.4vsar.ru/news/prezident-pytin-zayavil-o-specialnoi-160227/,65,65,Президент Путин заявил о специальной военной ...,il y a 8 jours —,1646355073
военные действия со стороны киевского режима,https://thebell.io/blitskriga-ne-budet-rossijskie-i-ukrainskie-eksperty-o-veroyatnosti-vojny-na-vostoke-ukrainy,66,66,«Блицкрига не будет»: российские и украинские эксперты ...,9 avr. 2021 —,1646355073
военные действия со стороны киевского режима,https://www.intex-press.by/2022/02/24/nachalas-vojna-v-ukraine-putin-obyavil-o-provedenii-spetsialnoj-voennoj-operatsii-v-donbasse/,67,67,Началась война в Украине. Путин объявил о проведении,il y a 8 jours —,1646355073
военные действия со стороны киевского режима,https://m.pln24.ru/allworld/439811.html,68,68,Президент России объявил о специальной военной ... - ПЛН,il y a 8 jours —,1646355073
военные действия со стороны киевского режима,https://carnegie.ru/commentary/85864,69,69,Привлекающий маневр. Если завтра война с Украиной,26 nov. 2021 —,1646355073
военные действия со стороны киевского режима,https://rtvi.com/news/im-nuzhna-konfliktnaya-situatsiya-reaktsiya-rossii-na-zayavleniya-ssha-o-skorom-vtorzhenii-na-ukrain/,70,70,«Им нужна конфликтная ситуация». Реакция Москвы на ...,12 févr. 2022 —,1646355073
военные действия со стороны киевского режима,https://zvezdaweekly.ru/news/20211124120-HAFUw.html,71,71,Если завтра война - первой её начнёт Украина,26 nov. 2021 —,1646355073
военные действия со стороны киевского режима,https://www.forbes.ru/society/455413-zelenskij-prizval-dokazat-dannye-o-vozmoznom-vtorzenii-rossii-16-fevrala,72,72,Зеленский призвал доказать данные о возможном ...,12 févr. 2022 —,1646355073
военные действия со стороны киевского режима,https://don24.ru/rubric/politika/ekspert-rasskazal-kak-budut-deystvovat-armii-rf-i-ukrainy-pri-napadenii-kieva-na-donbass.html,73,73,Эксперт предсказал действия армий РФ и Украины при ...,19 avr. 2021 —,1646355073
военные действия со стороны киевского режима,http://duma.gov.ru/news/53586/,74,74,Павел Завальный: планируется принять законопроект о ...,il y a 1 jour —,1646355073
военные действия со стороны киевского режима,https://ru.armeniasputnik.am/20220303/armyanin-pogib-v-khode-boevykh-deystviy-na-ukraine-39347332.html,75,75,Армянин погиб в ходе боевых действий на Украине,il y a 13 heures —,1646355073
военные действия со стороны киевского режима,https://hi-in.facebook.com/rusconsulalex/posts/d41d8cd9/4942046872529447/,76,76,Генконсульство России в Александрии / القنصلية الروسية العامة ...,"Защита американских граждан, как это было еще в 1922 г. в отношении Гаити: «Кризис… потребовал немедленных и энергичных действий со стороны военно-морского ...",1646355073
военные действия со стороны киевского режима,https://city-pages.info/news/novosti-rossii-i-mira/voennye-deystviya-na-ukraine-blitskrig/,77,77,Военные действия на Украине: блицкриг,il y a 8 jours —,1646355073
военные действия со стороны киевского режима,https://rus.ozodi.org/a/31624568.html,78,78,Киев раскрыл детали плана мирного процесса в Донбассе,24 déc. 2021 —,1646355073
военные действия со стороны киевского режима,https://anapa-ch.ru/vladimir-putin-obyavil-o-nachale-specialnoj-voennoj-operacii-na-ukraine/,79,79,Владимир Путин объявил о начале специальной военной ...,il y a 8 jours —,1646355073
военные действия со стороны киевского режима,https://spektr.press/den-pyatyj-storony-gotovyatsya-k-peregovoram-boi-vedutsya-za-kiev-harkov-herson-no-pod-kontrol-rf-pereshel-poka-tolko-berdyansk/,80,80,"День пятый. Стороны готовятся к переговорам, бои ведутся ...",il y a 4 jours —,1646355073
военные действия со стороны киевского режима,https://www.rea.ru/ru/Documents/Antiterror/Vestnik1.pdf,81,81,Безопасность и интересы России в условиях украинского ...,Военно-политические аспекты украинского кризиса . ... Повышение военной активности НАТО в Прибалтике ... Демонстрация поддержки НАТО киевского режима .,1646355073
военные действия со стороны киевского режима,http://vybor-naroda.org/vn_exclusive/214002-vperedi-vtoroj-njurnbergskij-process.html,82,82,Впереди – второй Нюрнбергский процесс? - Выбор народа,il y a 7 jours —,1646355073
военные действия со стороны киевского режима,https://www.ukrinform.ru/tag-oos,83,83,ООС - Укринформ,"В зоне проведения операции Объединенных сил за текущие сутки со стороны ... В результате вражеских действий погиб украинский военный, еще шестеро пострадали ...",1646355073
военные действия со стороны киевского режима,https://vesti-k.ru/news/2022/02/12/rossiya-sokrashaet-shtat-svoih-diplomaticheskih-uchrezhdenij-na-ukraine/,84,84,Россия сокращает штат своих дипломатических ...,12 févr. 2022 —,1646355073
военные действия со стороны киевского режима,https://www.mn.ru/smart/voennaya-operacziya-v-donbasse-i-reakcziya-mirovogo-soobshhestva-glavnoe,85,85,Военная операция в Донбассе и реакция мирового ...,il y a 7 jours —,1646355073
военные действия со стороны киевского режима,https://www.pnp.ru/politics/grigorev-operaciya-v-donbasse-osvobodit-narod-ukrainy-ot-pronacistskogo-rezhima.html,86,86,Операция в Донбассе освободит народ Украины от ...,il y a 8 jours —,1646355073
военные действия со стороны киевского режима,https://books.google.fr/books?id=cUqzCQAAQBAJ&pg=PA1&lpg=PA1&dq=%D0%B2%D0%BE%D0%B5%D0%BD%D0%BD%D1%8B%D0%B5+%D0%B4%D0%B5%D0%B9%D1%81%D1%82%D0%B2%D0%B8%D1%8F+%D1%81%D0%BE+%D1%81%D1%82%D0%BE%D1%80%D0%BE%D0%BD%D1%8B+%D0%BA%D0%B8%D0%B5%D0%B2%D1%81%D0%BA%D0%BE%D0%B3%D0%BE+%D1%80%D0%B5%D0%B6%D0%B8%D0%BC%D0%B0&source=bl&ots=KYmrXT3CJh&sig=ACfU3U1v5XMji4SRZcy-3uU4kcdUBB6gxg&hl=fr&sa=X&ved=2ahUKEwjVq43Knqv2AhUe_rsIHdYfC9IQ6AF6BQi-AhAD,87,87,Коммерсантъ (понедельник-пятница) 17-2015,,1646355073
военные действия со стороны киевского режима,https://encyclopedia.ushmm.org/content/ru/article/world-war-ii-key-dates,88,88,Вторая мировая война. Хронология,"В южной части Франции устанавливается коллаборационистский режим со столицей в ... Британцы бомбят Кёльн, таким образом впервые перенеся военные действия на ...",1646355073
военные действия со стороны киевского режима,https://books.google.fr/books?id=y_p7BwAAQBAJ&pg=PA6&lpg=PA6&dq=%D0%B2%D0%BE%D0%B5%D0%BD%D0%BD%D1%8B%D0%B5+%D0%B4%D0%B5%D0%B9%D1%81%D1%82%D0%B2%D0%B8%D1%8F+%D1%81%D0%BE+%D1%81%D1%82%D0%BE%D1%80%D0%BE%D0%BD%D1%8B+%D0%BA%D0%B8%D0%B5%D0%B2%D1%81%D0%BA%D0%BE%D0%B3%D0%BE+%D1%80%D0%B5%D0%B6%D0%B8%D0%BC%D0%B0&source=bl&ots=Db98pOxwp1&sig=ACfU3U1KZrGquRUdqmRlxc_TKeiGjLyUOw&hl=fr&sa=X&ved=2ahUKEwjVq43Knqv2AhUe_rsIHdYfC9IQ6AF6BQjBAhAD,89,89,МК Московский комсомолец 151-2014,,1646355073
военные действия со стороны киевского режима,http://nur-05.ru/rubriki/news/sport/itemlist/user/806-gazetanup?start=20,90,90,Газета Нур,"... на протяжении восьми лет подвергались издевательствам, геноциду со стороны киевского режима, принято решение о проведении специальной военной операции.",1646355073
военные действия со стороны киевского режима,http://kremlin.ru/events/president/news/66181,91,91,Статья Владимира Путина «Об историческом единстве ...,12 juil. 2021 —,1646355073
военные действия со стороны киевского режима,https://books.google.fr/books?id=Nty9CQAAQBAJ&pg=PA2&lpg=PA2&dq=%D0%B2%D0%BE%D0%B5%D0%BD%D0%BD%D1%8B%D0%B5+%D0%B4%D0%B5%D0%B9%D1%81%D1%82%D0%B2%D0%B8%D1%8F+%D1%81%D0%BE+%D1%81%D1%82%D0%BE%D1%80%D0%BE%D0%BD%D1%8B+%D0%BA%D0%B8%D0%B5%D0%B2%D1%81%D0%BA%D0%BE%D0%B3%D0%BE+%D1%80%D0%B5%D0%B6%D0%B8%D0%BC%D0%B0&source=bl&ots=KGT9U_LEYL&sig=ACfU3U3EFgssCSpwBDIZ2b_AIyyCZaX5xA&hl=fr&sa=X&ved=2ahUKEwjVq43Knqv2AhUe_rsIHdYfC9IQ6AF6BQi1AhAD,92,92,Ежедневная деловая газета РБК 29-2015,,1646355073
военные действия со стороны киевского режима,https://books.google.fr/books?id=g_vmBwAAQBAJ&pg=PA2&lpg=PA2&dq=%D0%B2%D0%BE%D0%B5%D0%BD%D0%BD%D1%8B%D0%B5+%D0%B4%D0%B5%D0%B9%D1%81%D1%82%D0%B2%D0%B8%D1%8F+%D1%81%D0%BE+%D1%81%D1%82%D0%BE%D1%80%D0%BE%D0%BD%D1%8B+%D0%BA%D0%B8%D0%B5%D0%B2%D1%81%D0%BA%D0%BE%D0%B3%D0%BE+%D1%80%D0%B5%D0%B6%D0%B8%D0%BC%D0%B0&source=bl&ots=2nXKT_P8NG&sig=ACfU3U1gDOSXPVaI6ID9jMYttvqvFAtDRA&hl=fr&sa=X&ved=2ahUKEwjVq43Knqv2AhUe_rsIHdYfC9IQ6AF6BQi9AhAD,93,93,Ежедневная деловая газета РБК 116-2014,,1646355073
военные действия со стороны киевского режима,https://life.ru/p/1474338,94,94,Минобороны РФ: Киев блокирован с западной стороны,il y a 7 jours —,1646355073
военные действия со стороны киевского режима,https://books.google.fr/books?id=2diyCQAAQBAJ&pg=PA6&lpg=PA6&dq=%D0%B2%D0%BE%D0%B5%D0%BD%D0%BD%D1%8B%D0%B5+%D0%B4%D0%B5%D0%B9%D1%81%D1%82%D0%B2%D0%B8%D1%8F+%D1%81%D0%BE+%D1%81%D1%82%D0%BE%D1%80%D0%BE%D0%BD%D1%8B+%D0%BA%D0%B8%D0%B5%D0%B2%D1%81%D0%BA%D0%BE%D0%B3%D0%BE+%D1%80%D0%B5%D0%B6%D0%B8%D0%BC%D0%B0&source=bl&ots=1cmHRDdrcQ&sig=ACfU3U0HAFrrn-qsPsLERyHeqRFrrNO0Pg&hl=fr&sa=X&ved=2ahUKEwjVq43Knqv2AhUe_rsIHdYfC9IQ6AF6BQiwAhAD,95,95,КоммерсантЪ 40-2014,,1646355073
военные действия со стороны киевского режима,https://ok.ru/ria/topic/63304862823829,96,96,"Киев по всем фронтам проигрывает войну ополченцам, считает ...","В Минобороны заявили, что Россия не начинала, а завершает военные действия. Москве нужно было положить конец бесконечным угрозам со стороны киевского режима ...",1646355073
военные действия со стороны киевского режима,https://books.google.fr/books?id=VbmyCQAAQBAJ&pg=PA5&lpg=PA5&dq=%D0%B2%D0%BE%D0%B5%D0%BD%D0%BD%D1%8B%D0%B5+%D0%B4%D0%B5%D0%B9%D1%81%D1%82%D0%B2%D0%B8%D1%8F+%D1%81%D0%BE+%D1%81%D1%82%D0%BE%D1%80%D0%BE%D0%BD%D1%8B+%D0%BA%D0%B8%D0%B5%D0%B2%D1%81%D0%BA%D0%BE%D0%B3%D0%BE+%D1%80%D0%B5%D0%B6%D0%B8%D0%BC%D0%B0&source=bl&ots=-eIG-KV7kM&sig=ACfU3U0Ahm0UqqDqsLXBuormNtFuC6rj6A&hl=fr&sa=X&ved=2ahUKEwjVq43Knqv2AhUe_rsIHdYfC9IQ6AF6BQi0AhAD,97,97,Новая газета 10-2015 - Page 5 - Résultats Google Recherche de Livres,,1646355073
военные действия со стороны киевского режима,http://rcc.ru/tag/avstriya-1654,1,1,Новости - RCC.ru,"... вопиющие факты военных действий Кремля в отношении киевского режима будут ... стало результатом, в том числе вмешательства в процесс украинской стороны, ...",1646355074
военные действия со стороны киевского режима,https://www.youtube.com/watch?v=EoL53Ca7W5E,2,2,Соловьев о преступных действиях Киевского режима/3 ...,il y a 5 jours —,1646355074
военные действия со стороны киевского режима,https://books.google.fr/books?id=C02zCQAAQBAJ&pg=PA8&lpg=PA8&dq=%D0%B2%D0%BE%D0%B5%D0%BD%D0%BD%D1%8B%D0%B5+%D0%B4%D0%B5%D0%B9%D1%81%D1%82%D0%B2%D0%B8%D1%8F+%D1%81%D0%BE+%D1%81%D1%82%D0%BE%D1%80%D0%BE%D0%BD%D1%8B+%D0%BA%D0%B8%D0%B5%D0%B2%D1%81%D0%BA%D0%BE%D0%B3%D0%BE+%D1%80%D0%B5%D0%B6%D0%B8%D0%BC%D0%B0&source=bl&ots=hv0wS7L1_A&sig=ACfU3U3IVTJ1P_q41W8zUhmS_LMNbvmFkw&hl=fr&sa=X&ved=2ahUKEwjK19PKnqv2AhWD8LsIHfz-BSg4ZBDoAXoECAQQAw,3,3,КоммерсантЪ 219-2014,,1646355074
военные действия со стороны киевского режима,https://books.google.fr/books?id=8_t7BwAAQBAJ&pg=PA3&lpg=PA3&dq=%D0%B2%D0%BE%D0%B5%D0%BD%D0%BD%D1%8B%D0%B5+%D0%B4%D0%B5%D0%B9%D1%81%D1%82%D0%B2%D0%B8%D1%8F+%D1%81%D0%BE+%D1%81%D1%82%D0%BE%D1%80%D0%BE%D0%BD%D1%8B+%D0%BA%D0%B8%D0%B5%D0%B2%D1%81%D0%BA%D0%BE%D0%B3%D0%BE+%D1%80%D0%B5%D0%B6%D0%B8%D0%BC%D0%B0&source=bl&ots=0kKdz5taSi&sig=ACfU3U05wdGxoYmT0yAtDOhPA6zoXXyPDA&hl=fr&sa=X&ved=2ahUKEwjK19PKnqv2AhWD8LsIHfz-BSg4ZBDoAXoECAIQAw,4,4,МК Московский комсомолец 141-2014,,1646355074
