SearchQuery,URL,Score,Position,Title,Description,CreatedAt
Вооружённый конфликт на востоке Украины,https://vostok-sos.org/mus-konflikt-na-vostoke-ukrainy-mezhgosudarstvennyj/,34,34,МУС: конфликт на востоке Украины — межгосударственный,"Согласно мнению МУС, из этого вытекает, что «на востоке имел место международный вооруженный конфликт». Упоминая два периода «особенно ожесточенных боев» (в ...",1646355063
Вооружённый конфликт на востоке Украины,https://www.dialog.ua/ukraine/246213_1644686607,35,35,Уже давно военный конфликт на востоке Украины можно ...,12 févr. 2022 —,1646355063
Вооружённый конфликт на востоке Украины,http://cyclowiki.org/wiki/%D0%92%D0%BE%D0%B9%D0%BD%D0%B0_%D0%BD%D0%B0_%D0%94%D0%BE%D0%BD%D0%B1%D0%B0%D1%81%D1%81%D0%B5,36,36,Война на Донбассе - Циклопедия,Украинской стороной боевые действия были названы АТО ... Политический кризис на Украине (2013—2014) · Вооружённый конфликт на востоке Украины · Нормандская ...,1646355063
Вооружённый конфликт на востоке Украины,https://www.semanticscholar.org/paper/%D0%A3%D0%BA%D1%80%D0%B0%D0%B8%D0%BD%D1%81%D0%BA%D0%B8%D0%B9-%D0%BA%D1%80%D0%B8%D0%B7%D0%B8%D1%81-%D0%B8-%D0%BC%D0%B5%D0%B6%D0%B4%D1%83%D0%BD%D0%B0%D1%80%D0%BE%D0%B4%D0%BD%D0%BE%D0%B5-%D0%BF%D1%80%D0%B0%D0%B2%D0%BE%3A-%D0%BA%D0%BE%D0%BD%D1%84%D0%BB%D0%B8%D0%BA%D1%82-%D0%B8-%D0%A1%D0%B0%D0%B2%D1%80%D1%8B%D0%B3%D0%B0/0df949dd176e1012678d0518c5717769ee75c621,37,37,Украинский кризис и международное право - Semantic ...,"Semantic Scholar extracted view of ""Украинский кризис и международное право: вооруженный конфликт на востоке Украины и сецессия Крыма."" by К П Саврыга.",1646355063
Вооружённый конфликт на востоке Украины,https://www.svoboda.org/a/ukraina-i-separatisty-vnovj-obvinili-drug-druga-v-obstrelah-v-donbasse/31712287.html,38,38,Украина и сепаратисты вновь обвинили друг друга в ...,20 févr. 2022 —,1646355063
Вооружённый конфликт на востоке Украины,https://nsn.fm/themes/war-in-ukraine,39,39,Война на Украине - Национальная Служба Новостей,Вооруженный конфликт на юго-востоке Украины продолжается с весны 2014 года. Жители Донбасса отказались признавать новую власть и объявили о создании ...,1646355063
Вооружённый конфликт на востоке Украины,https://rg.ru/sujet/5202/,40,40,Специальная военная операция по защите ДНР и ЛНР,"Донбасс, Украина, ДНР, ЛНР, ситуация.",1646355063
Вооружённый конфликт на востоке Украины,https://www.dw.com/ru/rossija-i-ukraina-kak-oni-okazalis-na-poroge-bolshoj-vojny/a-60223489,41,41,Россия против Украины. Как дело дошло до большой ...,il y a 8 jours —,1646355063
Вооружённый конфликт на востоке Украины,https://meduza.io/feature/2022/03/02/odin-iz-glavnyh-argumentov-propagandy-v-donbasse-vosem-let-ubivali-lyudey-i-nikto-etogo-ne-zamechal-ispolzuetsya-dazhe-slovo-genotsid,42,42,Один из главных аргументов пропаганды — в Донбассе ...,,1646355063
Вооружённый конфликт на востоке Украины,https://svs-gru.ru/ukraina/vooruzhyonnyy-konflikt-na-vostoke-ukrainy/html,43,43,Вооружённый конфликт на востоке Украины ⋆ МОО - сооо ...,il y a 1 jour —,1646355063
Вооружённый конфликт на востоке Украины,https://www.golosameriki.com/a/war-in-ukraine-could-spark-a-regional-conflict-officials-warn/6434775.html,44,44,Война в Украине может привести к региональному ...,10 févr. 2022 —,1646355063
Вооружённый конфликт на востоке Украины,https://nashkursk.com/politics/vooruzhennyi-konflikt-na-vostoke-ukrainy/24713/,45,45,Вооруженный конфликт на востоке Украины - Наш Курск,20 févr. 2022 —,1646355063
Вооружённый конфликт на востоке Украины,https://lurkmore.to/%D0%9A%D0%BE%D0%BD%D1%84%D0%BB%D0%B8%D0%BA%D1%82_%D0%B2_%D0%94%D0%BE%D0%BD%D0%B1%D0%B0%D1%81%D1%81%D0%B5,46,46,Конфликт в Донбассе - Lurkmore,il y a 5 jours —,1646355063
Вооружённый конфликт на востоке Украины,https://www.ng.ru/ideas/2014-08-08/5_conflict.html,47,47,Вооруженный конфликт в Украине - Независимая газета,8 août 2014 —,1646355063
Вооружённый конфликт на востоке Украины,https://www.levada.ru/2014/11/27/voennyj-konflikt-na-vostoke-ukrainy/,48,48,Военный конфликт на востоке Украины - Левада-Центр,27 nov. 2014 —,1646355063
Вооружённый конфликт на востоке Украины,https://www.pravda.com.ua/rus/news/2022/01/19/7320934/,49,49,"Россия заявила, что ''не собирается нападать'', и снова ...",19 janv. 2022 —,1646355063
Вооружённый конфликт на востоке Украины,https://ru.krymr.com/a/news-voyna-na-donbasse-11-aprelya/31197581.html,50,50,"Война на Донбассе: украинский военный погиб, еще один ...",11 avr. 2021 —,1646355063
Вооружённый конфликт на востоке Украины,https://ru.publika.md/vooruzhyonnyy-konflikt-na-vostoke-ukrainy-tysyachi-zhiteley-donecka-yutyatsya-v-bunkerakh-_1551631.html,51,51,Вооружённый конфликт на востоке Украины: тысячи ...,30 janv. 2015 —,1646355063
Вооружённый конфликт на востоке Украины,https://zn.ua/UKRAINE/voennyj-konflikt-na-vostoke-ukrainy-i-konavirus-sotsiolohi-nazvali-kljuchevye-problemy-dlja-ukrainy.html,52,52,Военный конфликт на востоке и коронавирус - Зеркало ...,15 avr. 2021 —,1646355063
Вооружённый конфликт на востоке Украины,https://www.dekoder.org/ru/gnose/voyna-na-vostoke-ukrainy,53,53,Война на востоке Украины | дekoder | DEKODER,18 avr. 2019 —,1646355063
Вооружённый конфликт на востоке Украины,https://gordonua.com/news/war/bolee-poloviny-rodstvennikov-pogibshih-na-donbasse-schitayut-vooruzhennyy-konflikt-v-ukraine-voynoy-s-rossiey-opros-231172.html,54,54,Более половины родственников погибших на Донбассе ...,10 févr. 2018 —,1646355063
Вооружённый конфликт на востоке Украины,https://commons.wikimedia.org/wiki/File:%D0%9A%D0%B0%D1%80%D1%82%D0%B0_%D0%B1%D0%BE%D0%B5%D0%B2%D1%8B%D1%85_%D0%B4%D0%B5%D0%B9%D1%81%D1%82%D0%B2%D0%B8%D0%B9_%D0%BD%D0%B0_%D0%92%D0%BE%D1%81%D1%82%D0%BE%D0%BA%D0%B5_%D0%A3%D0%BA%D1%80%D0%B0%D0%B8%D0%BD%D1%8B.svg,55,55,File:Карта боевых действий на Востоке Украины.svg,"Gebied voormalig in handen van de Donbass rebellen maar nu in handen van de Oekraïnse overheid. Русский : Территория, на которой происходит вооружённый конфликт ...",1646355063
Вооружённый конфликт на востоке Украины,http://old2.niss.gov.ua/public/File/2016_book/Krum_Donbas_rus.pdf,56,56,ДОНБАСС И КРЫМ: ЦЕНА ВОЗВРАЩЕНИЯ,Вооруженный конфликт в Украине в геополитической терминологии ... в зону конфликта на востоке Украины и оказывать негативное влияние на содержание мандата в ...,1646355063
Вооружённый конфликт на востоке Украины,https://www.mk.ru/politics/2021/12/14/zhirinovskiy-nazval-datu-nachala-novoy-masshtabnoy-voyny-v-donbasse.html,57,57,Жириновский назвал дату начала новой масштабной ... - МК,14 déc. 2021 —,1646355063
Вооружённый конфликт на востоке Украины,https://civilmplus.org/announcements/konferentsiya-vooruzhennyj-konflikt-na-vostoke-ukrainy-kak-vyzov-dlya-evropy-golos-aktivistov-rabotayushhih-v-zone-konflikta-parizh/,58,58,"голос активистов, работающих в зоне конфликта”, Париж",Конференция “Вооруженный конфликт на востоке Украины как вызов для ... 10:00-13:00: Круглый стол 1: Ситуация в Украине четыре с половиной года спустя после ...,1646355063
Вооружённый конфликт на востоке Украины,https://informburo.kz/novosti/voennaya-specoperaciya-na-donbasse-tekstovaya-translyaciya,59,59,Вооружённый конфликт в Украине. Текстовая трансляция,il y a 8 jours —,1646355063
Вооружённый конфликт на востоке Украины,https://www.eurotopics.net/ru/274963/%D0%BA%D1%80%D0%B8%D0%B7%D0%B8%D1%81-%D0%B2%D0%BE%D0%BA%D1%80%D1%83%D0%B3-%D1%83%D0%BA%D1%80%D0%B0%D0%B8%D0%BD%D1%8B-%D0%B7%D0%B0%D1%82%D0%B8%D1%88%D1%8C%D0%B5-%D0%BF%D0%B5%D1%80%D0%B5%D0%B4-%D0%B1%D1%83%D1%80%D0%B5%D0%B9,60,60,Кризис вокруг Украины: затишье перед бурей? - Eurotopics,31 janv. 2022 —,1646355063
Вооружённый конфликт на востоке Украины,https://ru.valdaiclub.com/a/highlights/voyna-rossii-i-ukrainy-bazovyy-stsenariy/,61,61,Война России и Украины: базовый сценарий? - Клуб ...,25 nov. 2021 —,1646355063
Вооружённый конфликт на востоке Украины,https://www.unicef.org/eca/ru/%D1%82%D0%B5%D0%BC%D1%8B/%D0%B2%D0%BE%D0%BE%D1%80%D1%83%D0%B6%D1%91%D0%BD%D0%BD%D1%8B%D0%B9-%D0%BA%D0%BE%D0%BD%D1%84%D0%BB%D0%B8%D0%BA%D1%82,62,62,Вооружённый конфликт | UNICEF,"Вооружённый конфликт. Доступно на: English; русский ... Конфликт в Украине. Читайте, как мы поддерживаем детей, затронутых конфликтом на востоке Украины.",1646355063
Вооружённый конфликт на востоке Украины,https://interfax.com.ua/news/press-conference/739098.html,63,63,"Более 60% украинцев считают, что на Донбассе ...",21 avr. 2021 —,1646355063
Вооружённый конфликт на востоке Украины,https://news.ru/world/voennye-zhurnalisty-raskryli-kogda-mozhet-nachatsya-vojna-na-ukraine/,64,64,"Военные журналисты раскрыли, когда может начаться ...",2 févr. 2022 —,1646355063
Вооружённый конфликт на востоке Украины,https://lenta.ru/news/2022/02/02/war/,65,65,В России назвали условие для войны США на Украине,2 févr. 2022 —,1646355063
Вооружённый конфликт на востоке Украины,https://www.ponarseurasia.org/7268/,66,66,Внутренние источники вооруженного конфликта на ...,26 sept. 2014 —,1646355063
Вооружённый конфликт на востоке Украины,https://www.radiosvoboda.org/a/31382202.html,67,67,Самая короткая история российско-украинской войны,С чего начался и как набрал обороты конфликт на Донбассе.,1646355063
Вооружённый конфликт на востоке Украины,https://day.kyiv.ua/ru/news/270218-konflikt-na-vostoke-ukrainy-yavlyaetsya-samoy-bolshoy-problemoy-na-evropeyskom,68,68,Конфликт на востоке Украины является самой большой ...,27 févr. 2018 —,1646355063
Вооружённый конфликт на востоке Украины,"https://kvl.org.ua/ru/uchastie-v-konferenczii-vooruzhennyij-konflikt-na-vostoke-ukrainyi-kak-vyizov-dlya-evropyi-golos-aktivistov,-rabotayushhix-v-zone-konflikta",69,69,"голос активистов, работающих в зоне конфликта - Країна ...","Участие в конференции ""Вооруженный конфликт на востоке Украины как вызов ... Для поднятия уровня информированности жителей Франции о конфликте в Украине в ...",1646355063
Вооружённый конфликт на востоке Украины,https://www.icc-cpi.int/itemsDocuments/2018-otp-rep-PE-Ukraine.pdf,70,70,Отчет о действиях по предварительному расследованию ...,5 déc. 2018 —,1646355063
Вооружённый конфликт на востоке Украины,https://www.vedomosti.ru/politics/news/2022/02/17/909841-zelenskii-isklyuchil-pryamie-peregovori-ukraini-s-dnr-i-lnr,71,71,Зеленский исключил прямые переговоры Украины с ДНР и ...,17 févr. 2022 —,1646355063
Вооружённый конфликт на востоке Украины,https://agronews.com/by/ru/news/themes/980,72,72,Вооружённый конфликт на востоке Украины | AGRONEWS,Свежие новости конфликта Украины. Онлайн освещен боевых действий на Украине.,1646355063
Вооружённый конфликт на востоке Украины,https://prezi.com/cwsgmwzsarg3/2014/,73,73,Вооружённый конфликт на востоке Украины (2014) - Prezi,"Вооружённый конфликт на востоке Украины (2014) ... Согласно официальной информации СНБО Украины, по состоянию на 12 сентября 2014 года, погибло 873 (без ...",1646355063
Вооружённый конфликт на востоке Украины,https://www.pnp.ru/politics/peskov-putin-otvetit-na-predlozhenie-zelenskogo-o-vstreche-esli-sochtyot-nuzhnym.html,74,74,"Путин ответит на предложение Зеленского о встрече, если ...",22 avr. 2021 —,1646355063
Вооружённый конфликт на востоке Украины,https://regnum.ru/news/1820146.html,75,75,Вооруженный конфликт на востоке Украины перерастает ...,30 juin 2014 —,1646355063
Вооружённый конфликт на востоке Украины,https://context.reverso.net/%D0%BF%D0%B5%D1%80%D0%B5%D0%B2%D0%BE%D0%B4/%D1%80%D1%83%D1%81%D1%81%D0%BA%D0%B8%D0%B9-%D0%B0%D0%BD%D0%B3%D0%BB%D0%B8%D0%B9%D1%81%D0%BA%D0%B8%D0%B9/%D0%B2%D0%BE%D0%BE%D1%80%D1%83%D0%B6%D1%91%D0%BD%D0%BD%D1%8B%D0%B9+%D0%BA%D0%BE%D0%BD%D1%84%D0%BB%D0%B8%D0%BA%D1%82,76,76,"Перевод ""вооружённый конфликт"" на английский - Reverso ...",Международный комитет Красного Креста в 2014 году квалифицировал боевые действия на востоке Украины как «немеждународный вооружённый конфликт».,1646355063
Вооружённый конфликт на востоке Украины,https://www.coe.int/ru/web/portal/news-2014/-/asset_publisher/o7J4kBL595Ox/content/conflict-in-eastern-ukraine?inheritRedirect=false,77,77,Конфликт на востоке Украины - Новости 2014 г. - Council of ...,8 déc. 2014 —,1646355063
Вооружённый конфликт на востоке Украины,https://ru.espreso.tv/orban-vpervye-nazval-vooruzhennyy-konflikt-na-vostoke-ukrainy-rossiysko-ukrainskoy-voynoy,78,78,Орбан впервые назвал вооруженный конфликт на востоке ...,8 déc. 2021 —,1646355063
Вооружённый конфликт на востоке Украины,https://eadaily.com/ru/news/2022/01/05/no-i-eto-ne-zhizn-na-donbasse-ustali-ot-voyny-provokaciy-i-neopredelennosti,79,79,«Но и это не жизнь»: на Донбассе устали от войны ...,5 janv. 2022 —,1646355063
Вооружённый конфликт на востоке Украины,https://www.business-gazeta.ru/news/504671,80,80,Папа римский призвал в Пасху прекратить военный ...,4 avr. 2021 —,1646355063
Вооружённый конфликт на востоке Украины,https://loyer.com.ua/ru/voenn%D1%8Bj-konflykt-na-vostoke-ukrayn%D1%8B-grazhdanskye-lycza-poluchyvshye-ranenyya/,81,81,Военный конфликт на Востоке Украины: гражданские лица ...,24 juil. 2020 —,1646355063
Вооружённый конфликт на востоке Украины,https://politexpert.net/271164-habertrk-nato-mozhet-vtyanut-turciyu-v-vooruzhennyi-konflikt-na-vostoke-ukrainy,82,82,Habertürk: НАТО может втянуть Турцию в вооруженный ...,23 déc. 2021 —,1646355063
Вооружённый конфликт на востоке Украины,https://mosregtoday.ru/power/pogrebinskij-referendum-pomog-by-prekratit-voennyj-konflikt-na-vostoke-ukrainy/,83,83,Погребинский: референдум помог бы прекратить военный ...,15 déc. 2021 —,1646355063
Вооружённый конфликт на востоке Украины,https://www.currenttime.tv/a/ukraine-dnr-russia/31710187.html,84,84,"""ЛНР"" и ""ДНР"" объявили об эвакуации жителей. Глава ""ЛНР ...",18 févr. 2022 —,1646355063
Вооружённый конфликт на востоке Украины,https://thebell.io/blitskriga-ne-budet-rossijskie-i-ukrainskie-eksperty-o-veroyatnosti-vojny-na-vostoke-ukrainy,85,85,«Блицкрига не будет»: российские и украинские эксперты ...,«Блицкрига не будет»: российские и украинские эксперты о вероятности войны на востоке Украины. 9 апреля 2021. Нынешнее обострение конфликта между Россией и ...,1646355063
Вооружённый конфликт на востоке Украины,https://www.znak.com/2021-04-05/stoit_li_zhdat_polnomasshtabnoy_voyny_na_ukraine,86,86,Стоит ли ждать полномасштабной войны на Украине,5 avr. 2021 —,1646355063
Вооружённый конфликт на востоке Украины,https://24.kg/obschestvo/225364_situatsiya_vukraine_chto_proishodit_26fevralya_2022_goda/,87,87,Ситуация в Украине. Что происходит 26 февраля 2022 года,il y a 5 jours —,1646355063
Вооружённый конфликт на востоке Украины,https://www.fontanka.ru/2021/04/07/69852671/,88,88,Вероятность начала большой войны и русской ...,7 avr. 2021 —,1646355063
Вооружённый конфликт на востоке Украины,https://www.forbes.ru/obshchestvo/426045-vynuzhdennaya-eskalaciya-pochemu-voyny-v-donbasse-ne-budet,89,89,Вынужденная эскалация: почему войны в Донбассе не будет,12 avr. 2021 —,1646355063
